1609138920,0.1133,0.1133,0.1133,0.1133,1.86367217,1
1609141080,0.1126,0.1126,0.1126,0.1126,0.13314021,1
1609144980,0.1141,0.1141,0.1141,0.1141,3.79,1
1609146120,0.1149,0.1149,0.1149,0.1149,1,1
1609147260,0.1145,0.1146,0.1145,0.1146,16.5,3
1609148220,0.1147,0.1147,0.1147,0.1147,0.24829565,1
1609151820,0.1162,0.1162,0.1162,0.1162,0.17550223,1
1609152120,0.1163,0.1163,0.1163,0.1163,7.75557,2
1609152300,0.1156,0.1156,0.1156,0.1156,9.53952,1
1609153860,0.1168,0.1168,0.1168,0.1168,3,1
1609158780,0.1168,0.1168,0.1167,0.1167,15.77581434,2
1609164120,0.1155,0.1155,0.1155,0.1155,0.25,1
1609164300,0.1157,0.1158,0.1157,0.1158,25,3
1609165980,0.1159,0.1159,0.1159,0.1159,0.20480714,1
1609167960,0.1152,0.1171,0.1152,0.1171,21.61084268,3
1609168020,0.1148,0.1148,0.1148,0.1148,0.45693981,2
1609168080,0.115,0.115,0.1146,0.1146,0.91388239,2
1609168920,0.1141,0.1141,0.1141,0.1141,0.80761498,1
1609168980,0.1144,0.1144,0.1144,0.1144,0.50049027,1
1609170240,0.1137,0.1137,0.1137,0.1137,9.65227,1
1609173480,0.1122,0.1122,0.1122,0.1122,0.10376364,1
1609173900,0.1117,0.1117,0.1117,0.1117,0.10339111,1
1609174020,0.1113,0.1113,0.1113,0.1113,3.99409993,3
1609177920,0.113,0.113,0.113,0.113,1E+2,7
1609178940,0.1121,0.1121,0.1121,0.1121,1.11698762,1
1609179060,0.1119,0.1119,0.1119,0.1119,0.6611916,1
1609179180,0.1117,0.1117,0.1117,0.1117,0.66237547,1
1609182780,0.1122,0.1122,0.1122,0.1122,0.66237547,1
1609182840,0.1124,0.1124,0.1124,0.1124,0.6611916,1
1609183140,0.1126,0.1126,0.1126,0.1126,0.66001196,1
1609184040,0.1128,0.1128,0.1128,0.1128,0.66001196,1
1609184580,0.1124,0.1124,0.1124,0.1124,0.10693561,1
1609187100,0.1123,0.1123,0.1123,0.1123,0.65883651,2
1609187460,0.1128,0.1128,0.1128,0.1128,0.65883651,1
1609187700,0.1123,0.1123,0.1123,0.1123,0.65883651,2
1609187760,0.1121,0.1121,0.1121,0.1121,0.66001196,2
1609188540,0.1126,0.1126,0.1126,0.1126,0.66001196,1
1609188600,0.1128,0.1128,0.1128,0.1128,0.65883651,1
1609188660,0.113,0.113,0.113,0.113,0.66001196,1
1609190340,0.1132,0.1132,0.1132,0.1132,0.66001196,1
1609190820,0.113,0.113,0.113,0.113,0.34039322,1
1609190880,0.113,0.113,0.113,0.113,3.77163255,5
1609191540,0.1127,0.1127,0.1127,0.1127,0.65649814,1
1609194780,0.1132,0.1132,0.1132,0.1132,0.65649814,2
1609195200,0.1127,0.1127,0.1127,0.1127,0.65649814,1
1609195320,0.1125,0.1125,0.1125,0.1125,0.65766525,1
1609195440,0.1123,0.1123,0.1121,0.1121,1.31884847,2
1609195560,0.1119,0.1119,0.1119,0.1119,0.6611916,1
1609195620,0.1117,0.1117,0.1114,0.1114,1.32653472,2
1609195680,0.1117,0.1117,0.1117,0.1117,0.20475017,1
1609195860,0.1119,0.1119,0.1119,0.1119,0.66415925,1
1609196580,0.1114,0.1114,0.111,0.111,1.99606565,3
1609196700,0.1108,0.1108,0.1106,0.1106,1.33671907,2
1609197720,0.1104,0.1104,0.1104,0.1104,0.67017518,2
1609198140,0.1109,0.1109,0.1109,0.1109,1.91971385,2
1609198260,0.1111,0.1113,0.1111,0.1113,1.33671907,2
1609198320,0.1115,0.1115,0.1115,0.1115,0.66655262,1
1609198500,0.1117,0.1117,0.1117,0.1117,0.40257507,1
1609199040,0.1117,0.1119,0.1117,0.1119,0.92693796,2
1609200000,0.1122,0.1122,0.1122,0.1122,0.66237547,1
1609200060,0.1124,0.1124,0.1124,0.1124,0.6611916,1
1609200120,0.1126,0.1126,0.1126,0.1126,0.66001196,1
1609201800,0.1121,0.1121,0.1121,0.1121,0.66001196,1
